TIPO IDENTIFICACION,NUMERO IDENTIFICACION,RAZON SOCIAL,MUNICIPIO_COD,NOMBRE_MUNICIPIO,DEPARTAMENTO_COD,NOMBRE_DEPARTAMENTO,ESTADO EMPRESA,COD INTERNO AREA,NATURALEZA,FECHA CORTE,ID INDICADOR,FECHA VIGENCIA,META
ID-ZW - FASE 1,6600106044,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7627505002,Florida,76275,FLORIDA,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4718905001,Cienaga,47189,CIENAGA,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6823505001,El Carmen de Chucuri,68235,EL CARMEN DE CHUCURI,68,SANTANDER,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1583702001,Tuta,15837,TUTA,15,BOYACA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0565606001,San Jeronimo,05656,SAN JERONIMO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0875806003,Soledad,08758,SOLEDAD,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6640002001,La Virginia,66400,LA VIRGINIA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6827605003,Floridablanca,68276,FLORIDABLANCA,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104032,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2575405007,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1368805002,Santa Rosa del Sur,13688,SANTA ROSA DEL SUR,13,BOLIVAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106055,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105039,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6657206001,Pueblo Rico,66572,PUEBLO RICO,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7660605001,Restrepo,76606,RESTREPO,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4728805001,Fundacion,47288,FUNDACION,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2367206001,San Antero,23672,SAN ANTERO,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0842104001,Luruaco,08421,LURUACO,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104048,Chapinero,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2001102003,Aguachica,20011,AGUACHICA,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106019,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0558506001,Puerto Nare,05585,PUERTO NARE,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4700105002,Santa Marta,47001,SANTA MARTA,47,MAGDALENA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104023,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1364705001,San Estanislao,13647,SAN ESTANISLAO,13,BOLIVAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6617006001,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105002,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1343305003,Mahates,13433,MAHATES,13,BOLIVAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1305205001,Arjona,13052,ARJONA,13,BOLIVAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2316205004,Cerete,23162,CERETE,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4129802001,Garzon,41298,GARZON,41,HUILA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0515406001,Caucasia,05154,CAUCASIA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106068,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104032,La Candelaria,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106001,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105011,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106098,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0837204001,Juan de Acosta,08372,JUAN DE ACOSTA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0504406001,Anza,05044,ANZA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1545505002,Miraflores,15455,MIRAFLORES,15,BOYACA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6327205002,Filandia,63272,FILANDIA,63,QUINDIO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0508806010,Bello,05088,BELLO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4120602001,Colombia,41206,COLOMBIA,41,HUILA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7623305001,Dagua,76233,DAGUA,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105016,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104006,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7344905001,Melgar,73449,MELGAR,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104047,Chapinero,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104054,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105001,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2528605001,Funza,25286,FUNZA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6617001000,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7630605001,Ginebra,76306,GINEBRA,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7011006001,Buenavista,70110,BUENAVISTA,70,SUCRE,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1516202001,Cerinza,15162,CERINZA,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106002,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0584706001,Urrao,05847,URRAO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105055,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106061,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104049,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104035,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106097,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106042,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106093,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7362405001,Rovira,73624,ROVIRA,73,TOLIMA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6657206002,Pueblo Rico,66572,PUEBLO RICO,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1383605003,Turbaco,13836,TURBACO,13,BOLIVAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106023,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106048,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6885505001,Valle San Jose,68855,VALLE DE SAN JOSE,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4465002003,San Juan del Cesar,44650,SAN JUAN DEL CESAR,44,LA GUAJIRA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7624805002,El Cerrito,76248,EL CERRITO,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1575902003,Sogamoso,15759,SOGAMOSO,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,8501001000,Aguazul,85010,AGUAZUL,85,CASANARE,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104048,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106052,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2526905001,Facatativa,25269,FACATATIVA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6865505001,Sabana de Torres,68655,SABANA DE TORRES,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2551305001,Pacho,25513,PACHO,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6668702001,Santuario,66687,SANTUARIO,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104045,Teusaquillo,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0509306001,Betulia,05093,BETULIA,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7000106003,Sincelejo,70001,SINCELEJO,70,SUCRE,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2075002001,San Diego,20750,SAN DIEGO,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104091,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106037,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105005,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104020,Barrios Unidos,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1383605004,Turbaco,13836,TURBACO,13,BOLIVAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105026,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1343005003,Magangue,13430,MAGANGUE,13,BOLIVAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5000102004,Villavicencio,50001,VILLAVICENCIO,50,META,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1900102003,Popayan,19001,POPAYAN,19,CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104021,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,7627505002,Florida,76275,FLORIDA,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6842505001,Macaravita,68425,MACARAVITA,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6600106102,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4754105002,Pedraza,47541,PEDRAZA,47,MAGDALENA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106031,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0564206001,Salgar,05642,SALGAR,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,8600105003,Mocoa,86001,MOCOA,86,PUTUMAYO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104030,Santafe,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105009,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6327205002,Filandia,63272,FILANDIA,63,QUINDIO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106020,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,1343001000,Magangue,13430,MAGANGUE,13,BOLIVAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1545505001,Miraflores,15455,MIRAFLORES,15,BOYACA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106051,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,6668702002,Santuario,66687,SANTUARIO,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0857305001,Puerto Colombia,08573,PUERTO COLOMBIA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104086,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,0500101000,Medellin,05001,MEDELLIN,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5252002001,Francisco Pizarro,52520,FRANCISCO PIZARRO,52,NARI�O,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1500105002,Tunja,15001,TUNJA,15,BOYACA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104027,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4770305001,San Zenon,47703,SAN ZENON,47,MAGDALENA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1343005002,Magangue,13430,MAGANGUE,13,BOLIVAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,1900101000,Popayan,19001,POPAYAN,19,CAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106005,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1700106001,Manizales,17001,MANIZALES,17,CALDAS,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,4754105002,Pedraza,47541,PEDRAZA,47,MAGDALENA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104054,Santafe,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6800101000,Bucaramanga,68001,BUCARAMANGA,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105043,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,4161502001,Rivera,41615,RIVERA,41,HUILA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1738006003,La Dorada,17380,LA DORADA,17,CALDAS,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2547305001,Mosquera,25473,MOSQUERA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105009,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104019,Kennedy,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6617002007,Dosquebradas,66170,DOSQUEBRADAS,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6313001000,Calarca,63130,CALARCA,63,QUINDIO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1921202001,Corinto,19212,CORINTO,19,CAUCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,8656805002,Puerto Asis,86568,PUERTO ASIS,86,PUTUMAYO,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800104072,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106040,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0513806001,Ca�asgordas,05138,CA�ASGORDAS,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0554306001,Peque,05543,PEQUE,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104061,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0504506001,Apartado,05045,APARTADO,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105021,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2000105018,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2300106041,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 1,6600106058,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104023,Puente Aranda,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0566706001,San Rafael,05667,SAN RAFAEL,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0854904002,Piojo,08549,PIOJO,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106022,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6668206003,Santa Rosa de Cabal,66682,SANTA ROSA DE CABAL,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7683405001,Tulua,76834,TULUA,76,VALLE DEL CAUCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106072,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2528606001,Funza,25286,FUNZA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106052,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,2575405003,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2000105018,Valledupar,20001,VALLEDUPAR,20,CESAR,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,1100104042,Ciudad Bolivar,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6631802002,Guatica,66318,GUATICA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2575405016,Soacha,25754,SOACHA,25,CUNDINAMARCA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106046,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,6822905003,Curiti,68229,CURITI,68,SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106004,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,2300106032,Monteria,23001,MONTERIA,23,CORDOBA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,7326805003,Espinal,73268,ESPINAL,73,TOLIMA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0504006001,Anori,05040,ANORI,05,ANTIOQUIA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106099,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0800106003,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106017,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,5409906001,Bochalema,54099,BOCHALEMA,54,NORTE DE SANTANDER,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0843304002,Malambo,08433,MALAMBO,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1100104018,Kennedy,11001,"BOGOTA, D.C.",11,BOGOTA,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,1300105002,Cartagena,13001,CARTAGENA,13,BOLIVAR,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 1,6600106026,Pereira,66001,PEREIRA,66,RISARALDA,ACTIVO,,PUBLICA,2016-12-31,4198,2016-12-31,250
ID-ZW - FASE 2,0883205002,Tubara,08832,TUBARA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
ID-ZW - FASE 2,0800104043,Barranquilla,08001,BARRANQUILLA,08,ATLANTICO,ACTIVO,,PUBLICA,2017-12-31,4900,2017-12-31,300
